"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Mount Sterling","OH","Columbus","Madison",7730,1065,0.00377002827521206,0.0142857142857143,0.0075685903500473,1711
2016-09-30,"Gaston","OR","Portland","Washington",7731,1687,0.00957510472770796,0.0211864406779661,0.0690747782002535,1063
2016-09-30,"Chattahoochee Hill Country","GA","Atlanta","Fulton",7732,1356,-0.0131004366812227,-0.0609418282548476,0.0241691842900302,1333
2016-09-30,"Skiatook","OK","Tulsa","Osage",7733,995,-0.00698602794411178,-0.0148514851485149,0.00403632694248234,3691
2016-09-30,"Clarkdale","AZ","Prescott","Yavapai",7734,1351,0,-0.0124269005847953,0.030511060259344,1501
2016-09-30,"Glen Rose","TX","Dallas-Fort Worth","Somervell",7735,1417,0.000706214689265537,-0.007703081232493,-0.0756686236138291,1144
2016-09-30,"Westerlo","NY","Albany","Albany",7736,1529,0,0.0159468438538206,0.0436860068259386,1037
2016-09-30,"Manchester","GA","Atlanta","Meriwether",7737,843,-0.00118483412322275,-0.00472255017709563,-0.00354609929078014,2051
2016-09-30,"Upland","PA","Philadelphia","Delaware",7738,1165,0.00778546712802768,0.00865800865800866,0.00604490500863558,934
2016-09-30,"Richland","NY","Syracuse","Oswego",7739,1319,-0.00752445447705041,-0.0236861584011843,-0.0315712187958884,972
2016-09-30,"Cambrian Park","CA","San Jose","Santa Clara",7740,3800,0.000263227165043432,0.00715610919692552,0.037967768369298,1148
2016-09-30,"Union City","MI","Coldwater","Branch",7741,894,0.00449438202247191,0.0124575311438279,0.00675675675675676,1479
2016-09-30,"Roebuck","SC","Spartanburg","Spartanburg",7742,1232,0.00818330605564648,0.0249584026622296,0.0449533502968617,2199
2016-09-30,"Albany","IN","Muncie","Delaware",7743,765,-0.00778210116731518,-0.0141752577319588,0.0105680317040951,2128
2016-09-30,"Hadley","MA","Springfield","Hampshire",7744,2336,0.0147697654213727,0.0695970695970696,0.150172328902019,1823
2016-09-30,"Daugherty Township","PA","Pittsburgh","Beaver",7745,1138,-0.0138648180242634,-0.0181190681622088,0.0392694063926941,1193
2016-09-30,"Farwell","MI",,"Clare",7746,870,0.00230414746543779,0.00230414746543779,0.0187353629976581,2665
2016-09-30,"Seaford","VA","Virginia Beach","York",7747,1684,0.0005941770647653,0.0138470800722456,0.01323706377858,1293
2016-09-30,"Orangetown","NY","New York","Rockland",7748,3022,-0.00132187706543291,0.00465425531914894,0.0897944464478904,1194
2016-09-30,"Gladewater","TX","Longview","Gregg",7749,999,-0.0029940119760479,-0.0253658536585366,-0.0458452722063037,1837
2016-09-30,"Patterson Township","PA","Pittsburgh","Beaver",7750,929,-0.00853788687299893,-0.0312825860271116,-0.0682046138415246,1148
2016-09-30,"Fairview","GA","Chattanooga","Walker",7751,871,-0.00114678899082569,-0.00229095074455899,0.0127906976744186,1858
2016-09-30,"Tuckerton","NJ","New York","Ocean",7752,1513,0.00732356857523302,0.0140750670241287,0.010688042752171,1679
2016-09-30,"Manheim Township","PA","York","York",7753,1399,-0.00497866287339972,0.0108381502890173,0.055052790346908,1037
2016-09-30,"Longview","NC","Hickory","Catawba",7754,779,-0.00128205128205128,-0.0274656679151061,-0.0101651842439644,2336
2016-09-30,"Keating Township","PA","Bradford","McKean",7755,1029,-0.00193986420950533,-0.00867052023121387,-0.0347091932457786,873
2016-09-30,"Jonesville","MI","Hillsdale","Hillsdale",7756,943,-0.00841219768664564,-0.00736842105263158,0.0161637931034483,1898
2016-09-30,"Weaver","AL","Anniston","Calhoun",7757,739,0,-0.00938337801608579,-0.023778071334214,2462
