"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,1826,-0.000547345374931582,0.00772626931567329,0.0779220779220779,52247
2016-09-30,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,1222,0.00163934426229508,0.00163934426229508,0.0225941422594142,57470
2016-09-30,"Maryvale","AZ","Phoenix","Maricopa","Phoenix",2,1046,-0.000955109837631328,0.0048030739673391,0.0861889927310488,47687
2016-09-30,"Upper West Side","NY","New York","New York","New York",3,4095,-0.013728323699422,-0.0378289473684211,-0.0291607396870555,39064
2016-09-30,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4,3752,0.00186915887850467,0.0176295090859778,0.103854074727861,17194
2016-09-30,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5,2213,0,0.0036281179138322,0.0423928403203015,22323
2016-09-30,"Upper East Side","NY","New York","New York","New York",6,3988,-0.00721931789892955,-0.0244618395303327,-0.0261294261294261,39467
2016-09-30,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",7,1085,0,0.00370027752081406,0.028436018957346,40751
2016-09-30,"East New York","NY","New York","Kings","New York",8,2171,0.000460829493087558,-0.00912825193975354,0.0822532402791625,5601
2016-09-30,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",9,1226,0.000816326530612245,0.00327332242225859,0.0250836120401338,61719
2016-09-30,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",10,2067,0.000484027105517909,0.00193892389723703,0.0665634674922601,13669
2016-09-30,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",11,1548,-0.000645577792123951,0.000646412411118293,0.0313124583610926,57868
2016-09-30,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",12,1291,-0.000773993808049536,-0.000773993808049536,0.0352846832397755,51392
2016-09-30,"Washington Heights","NY","New York","New York","New York",13,2827,-0.00667603654251581,-0.0115384615384615,0.0239043824701195,4265
2016-09-30,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",14,2647,0.00341167551175133,0.0149539877300614,0.0639067524115756,11508
2016-09-30,"Astoria","NY","New York","Queens","New York",15,2334,-0.0105977108944468,-0.0315352697095436,-0.0634028892455859,5130
2016-09-30,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",16,1192,0.00168067226890756,0.00505902192242833,0.0492957746478873,46817
2016-09-30,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",17,2288,-0.00174520069808028,-0.00305010893246187,0.0241718889883617,28901
2016-09-30,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",18,3156,0.0019047619047619,0.0190506942202131,0.11244272118435,5515
2016-09-30,"Williamsburg","NY","New York","Kings","New York",19,2914,-0.00410116199589884,-0.016537293283834,0.0034435261707989,8622
2016-09-30,"Bedford Stuyvesant","NY","New York","Kings","New York",20,2649,-0.00600375234521576,-0.0119358448340172,0.0367906066536203,3565
2016-09-30,"East Side","TX","El Paso","El Paso","El Paso",21,1031,-0.00386473429951691,-0.0124521072796935,-0.0506445672191529,36834
2016-09-30,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",22,1418,-0.00140845070422535,0.00424929178470255,0.052709725315516,43546
2016-09-30,"Alhambra","AZ","Phoenix","Maricopa","Phoenix",23,1120,0.000893655049151028,0.00900900900900901,0.0905550146056475,32036
2016-09-30,"Flatbush","NY","New York","Kings","New York",24,2248,0.00357142857142857,0.00807174887892377,0.0222828558435653,4447
2016-09-30,"Crown Heights","NY","New York","Kings","New York",25,2483,0.00120967741935484,0.00282714054927302,0.0328618968386023,2853
2016-09-30,"Southeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",26,1090,0.000918273645546373,0.0130111524163569,0.0696761530912659,29710
2016-09-30,"Jamaica","NY","New York","Queens","New York",27,2179,0.00693160813308688,0.0177487155534797,0.0582807187955318,9789
2016-09-30,"Harlem","NY","New York","New York","New York",28,3240,-0.000925069380203515,0.00278551532033426,0.0269413629160063,5843
2016-09-30,"Roosevelt","CA","Fresno","Fresno","Fresno",29,1101,0.00181983621474067,-0.000907441016333938,0.0185013876040703,24706
2016-09-30,"Williamsbridge","NY","New York","Bronx","New York",30,1810,-0.00385250412768299,-0.00549450549450549,0.0336950314106225,2668
2016-09-30,"East Harlem","NY","New York","New York","New York",31,3229,-0.00615574022776239,-0.0137446548564447,0.0163676424299654,3013
2016-09-30,"Bushwick","NY","New York","Kings","New York",32,2473,-0.00121163166397415,-0.00242033077853973,0.0193734542456719,896
2016-09-30,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",33,2592,0.00465116279069767,0.0144814090019569,0.0128956623681125,57419
2016-09-30,"East Flatbush","NY","New York","Kings","New York",34,2187,0.0110957004160888,0.0233972859148339,0.0951427140711067,5527
2016-09-30,"Enterprise","NV","Las Vegas","Clark","Las Vegas",35,1293,0,-0.00385208012326656,0.00388198757763975,50105
2016-09-30,"East San Jose","CA","San Jose","Santa Clara","San Jose",36,3104,0.00226025185663545,0.0127243066884176,0.0895050895050895,19729
2016-09-30,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",37,1144,-0.00174520069808028,-0.00435161009573542,0.0582793709528215,30197
2016-09-30,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",38,932,-0.00320855614973262,-0.0137566137566138,0.00539374325782093,38951
2016-09-30,"Corona","NY","New York","Queens","New York",39,2252,-0.0079295154185022,-0.0144420131291028,0.0330275229357798,2597
2016-09-30,"Sunset Park","NY","New York","Kings","New York",40,2236,0.00314042171377299,0.013599274705349,0.0522352941176471,1661
2016-09-30,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",41,1561,0,-0.00191815856777494,-0.0113996200126662,28689
2016-09-30,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",42,2665,0.00301091456529921,0.0144651693947469,0.0521121200157916,8199
2016-09-30,"Alief","TX","Houston","Harris","Houston",43,1312,-0.0015220700152207,-0.0075642965204236,0.0162664601084431,21330
2016-09-30,"Borough Park","NY","New York","Kings","New York",44,2339,0.00732127476313523,0.0103671706263499,0.0498204667863555,3222
2016-09-30,"Elmhurst","NY","New York","Queens","New York",45,2229,-0.00801068090787717,-0.0158940397350993,0.0229463056447912,5955
2016-09-30,"Bullard","CA","Fresno","Fresno","Fresno",46,1395,-0.00143163922691482,-0.000716332378223496,0.0116026105873822,29402
2016-09-30,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",47,3199,0.00250705108116578,0.0162007623888183,0.0756556825823806,9982
2016-09-30,"Bensonhurst","NY","New York","Kings","New York",48,2289,0.0119363395225464,0.0296896086369771,0.0706267539756782,3512
2016-09-30,"Central City","TX","Corpus Christi","Nueces","Corpus Christi",49,1130,0.000885739592559787,0.000885739592559787,-0.0341880341880342,26532
2016-09-30,"Northeast","TX","El Paso","El Paso","El Paso",50,925,-0.00323275862068966,-0.00751072961373391,0.00543478260869565,24184
2016-09-30,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",51,1284,0.00234192037470726,0.00390930414386239,0.0346494762288477,20937
2016-09-30,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",52,2701,-0.00184774575018477,-0.00147874306839187,0.0538431525555989,2695
2016-09-30,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",53,2443,0.00040950040950041,-0.00326397388820889,0.00493624023035788,2014
2016-09-30,"West San Jose","CA","San Jose","Santa Clara","San Jose",54,3751,-0.00292397660818713,-0.0018626929217669,0.0181867535287731,19920
2016-09-30,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",55,782,-0.00382165605095541,-0.00255102040816327,-0.0188205771643664,26136
2016-09-30,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",56,1247,0.00160642570281125,0.00402576489533011,0.0621805792163543,16088
2016-09-30,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",57,2128,0.00614657210401891,0.0157517899761337,0.0587064676616915,11438
2016-09-30,"Soundview","NY","New York","Bronx","New York",58,1776,-0.00112485939257593,-0.00559910414333707,-0.0100334448160535,825
2016-09-30,"Lower East Side","NY","New York","New York","New York",59,3800,-0.00679560899111343,-0.0226337448559671,-0.0316004077471967,4025
2016-09-30,"Canarsie","NY","New York","Kings","New York",60,2175,0.00322878228782288,0.00415512465373961,0.0907723169508526,3870
2016-09-30,"Northwest","TX","El Paso","El Paso","El Paso",61,1379,-0.00217076700434153,-0.00576784426820476,-0.0240622788393489,22050
2016-09-30,"Southeast","TX","Dallas-Fort Worth","Tarrant","Arlington",62,1470,0.00684931506849315,0.016597510373444,0.0440340909090909,24838
2016-09-30,"Logan Square","IL","Chicago","Cook","Chicago",63,1809,-0.00110436223081171,0.00948660714285714,0.0106145251396648,7793
2016-09-30,"South Bronx","NY","New York","Bronx","New York",64,1815,0.00165562913907285,0.00498338870431894,0.0168067226890756,818
2016-09-30,"Preston Hollow","TX","Dallas-Fort Worth","Dallas","Dallas",65,2247,0.00223015165031222,0.00089086859688196,0.0609065155807365,18153
2016-09-30,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",66,1541,0.00587467362924282,0.0171617161716172,0.054757015742642,41084
2016-09-30,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",67,2506,0.00280112044817927,0.0100765820233777,0.0605162928480745,15128
2016-09-30,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",68,2504,0.00320512820512821,0.00724054706355591,0.0407315045719036,6425
2016-09-30,"Flushing","NY","New York","Queens","New York",69,2232,-0.00755891507336594,-0.0180378354597448,0.0136239782016349,10434
2016-09-30,"Downtown","CA","San Jose","Santa Clara","San Jose",70,3170,-0.00470957613814757,-0.00751408891671885,0.0493214167494207,12025
2016-09-30,"South Ozone Park","NY","New York","Queens","New York",71,2228,0.0118074477747502,0.0329160871580899,0.0905531081742535,7645
2016-09-30,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",72,1535,0.00130463144161774,0.000651890482398957,-0.00582901554404145,27675
2016-09-30,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",73,2060,0.0024330900243309,-0.00434992750120831,0.0478128179043744,3781
2016-09-30,"North Valley","CA","San Jose","Santa Clara","San Jose",74,3185,-0.00125431169645657,-0.00250548073911682,0.0415304120340092,14301
2016-09-30,"Evergreen","CA","San Jose","Santa Clara","San Jose",75,3550,-0.00280898876404494,0.005380911922968,0.0578069129916567,23319
2016-09-30,"Murray Hill","NY","New York","Queens","New York",76,2384,-0.00334448160535117,0.00125997480050399,0.0433260393873085,8597
2016-09-30,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",77,2436,0.00412201154163232,0.0133111480865225,0.0509059534081104,15263
2016-09-30,"Sheepshead Bay","NY","New York","Kings","New York",78,2187,0.00321100917431193,0.00551724137931034,0.0424213536701621,8065
2016-09-30,"Willow Glen","CA","San Jose","Santa Clara","San Jose",79,3610,-0.000553709856035437,0.00361412288017793,0.0521713786068202,18332
2016-09-30,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",80,1525,0.00131319763624425,0.0085978835978836,0.055363321799308,22642
2016-09-30,"North Raleigh","NC","Raleigh","Wake","Raleigh",81,1535,0,-0.00324675324675325,0.0308932169241101,26348
2016-09-30,"Gravesend","NY","New York","Kings","New York",82,2303,0.00831873905429072,0.0240106714095153,0.0771749298409729,4063
2016-09-30,"Sharpstown","TX","Houston","Harris","Houston",83,1342,-0.00297176820208024,-0.0146842878120411,-0.00959409594095941,12231
2016-09-30,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",84,3030,0.00264725347452019,0.00865512649800266,0.0557491289198606,16516
2016-09-30,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,2556,0.00117508813160987,0.00590318772136954,0.0441176470588235,15023
2016-09-30,"Little Village","IL","Chicago","Cook","Chicago",86,1393,0,0.0101522842639594,0.0569044006069803,3083
2016-09-30,"Southwest","CA","San Diego","San Diego","Chula Vista",87,2176,0.00184162062615101,0.00647548566142461,0.0411483253588517,11590
2016-09-30,"Forest Hills","NY","New York","Queens","New York",88,2170,-0.01318781264211,-0.035984007107952,-0.0113895216400911,14145
2016-09-30,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",89,2490,-0.000401445202729827,-0.00120336943441637,0.0379324718632764,9092
2016-09-30,"East Village","NY","New York","New York","New York",90,4581,-0.0122897800776197,-0.0325237592397043,-0.000654450261780105,3314
2016-09-30,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",91,2297,0.00393356643356643,0.0101143359718558,0.0619509939898289,10261
2016-09-30,"Mira Mesa","CA","San Diego","San Diego","San Diego",92,2424,0.00165289256198347,0.00915903413821815,0.0575916230366492,19100
2016-09-30,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",93,3324,-0.002999400119976,0.00241254523522316,0.06368,17219
2016-09-30,"West Rogers Park","IL","Chicago","Cook","Chicago",94,1566,-0.00191204588910134,-0.00445009535918627,0.00384615384615385,12638
2016-09-30,"Far Rockaway","NY","New York","Queens","New York",95,2147,0.00420954162768943,0.018984337921215,0.0644521566683193,2779
2016-09-30,"Cordova-Appling","TN","Memphis","Shelby","Memphis",96,1256,-0.00475435816164818,-0.0102442868400315,-0.011801730920535,20742
2016-09-30,"Eldridge - West Oaks","TX","Houston","Harris","Houston",97,1766,-0.0111982082866741,-0.0291368884002199,-0.0606382978723404,10900
2016-09-30,"Ridgewood","NY","New York","Queens","New York",98,2317,-0.00855798031664527,-0.0202959830866808,0.0100261551874455,807
2016-09-30,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",99,974,-0.00204918032786885,-0.00408997955010225,0.00102774922918808,12633
2016-09-30,"East Elmhurst","NY","New York","Queens","New York",100,2350,-0.00465904277848369,-0.00634249471458774,0.0375275938189845,3708
2016-09-30,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",101,2534,0.00237341772151899,0.00515668385561285,0.0501450476585164,13198
2016-09-30,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",102,2309,0.0034767492394611,0.00697775839511557,0.071461716937355,7286
2016-09-30,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",103,3575,-0.00139664804469274,-0.00334541399498188,0.0456273764258555,19778
2016-09-30,"South Dorchester","MA","Boston","Suffolk","Boston",104,2463,-0.00605326876513317,-0.00645421540943929,0.0392405063291139,5459
2016-09-30,"Central Southwest","TX","Houston","Harris","Houston",105,1285,0.000778816199376947,-0.00155400155400155,0.00942655145326002,17341
2016-09-30,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",106,2622,0.00382848392036753,0.0178571428571429,0.0581113801452785,9255
2016-09-30,"Midtown","TN","Memphis","Shelby","Memphis",107,740,-0.00269541778975741,0.0013531799729364,0.00680272108843537,21763
2016-09-30,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",108,1761,-0.00564652738565782,-0.016750418760469,-0.0117845117845118,22693
2016-09-30,"Jackson Heights","NY","New York","Queens","New York",109,2188,-0.0112968820605513,-0.0214669051878354,-0.00454959053685168,6177
2016-09-30,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",110,1216,0.00829187396351575,0.015025041736227,0.0464716006884682,14591
2016-09-30,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",111,1559,-0.000641025641025641,-0.00319693094629156,0.0129954515919428,21938
2016-09-30,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",112,945,0.00212089077412513,0.00212089077412513,0.0373216245883644,17627
2016-09-30,"Kingwood","TX","Houston","Harris","Houston",113,1812,-0.00712328767123288,-0.0152173913043478,-0.0346297282898242,21077
2016-09-30,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",114,2227,0.000449236298292902,0.00678119349005425,0.056953013763645,5704
2016-09-30,"Estrella","AZ","Phoenix","Maricopa","Phoenix",115,1133,0.00265486725663717,0.00980392156862745,0.0904716073147257,18871
2016-09-30,"South Belt - Ellington","TX","Houston","Harris","Houston",116,1444,0,-0.000692041522491349,0.0299572039942939,13568
2016-09-30,"Midwood","NY","New York","Kings","New York",117,2303,0.00523788738542121,0.0149845747025121,0.0642329020332717,5760
2016-09-30,"Clear Lake","TX","Houston","Harris","Houston",118,1694,0.00118203309692671,-0.00645161290322581,0.00773349196906603,16857
2016-09-30,"Greater Fondren Southwest","TX","Houston","Harris","Houston",119,1390,-0.0014367816091954,-0.0014367816091954,0.0072463768115942,11593
2016-09-30,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",120,1103,0,-0.003613369467028,-0.0125335720680394,13818
2016-09-30,"Flatlands","NY","New York","Kings","New York",121,2126,0.0109367570137898,0.0260617760617761,0.0656641604010025,6026
2016-09-30,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",122,1328,0.00226415094339623,0.00606060606060606,0.031055900621118,18616
2016-09-30,"Ozone Park","NY","New York","Queens","New York",123,2271,0.0156529516994633,0.0450989415554533,0.10942843185149,3660
2016-09-30,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",124,1400,0.00214745884037223,-0.0042674253200569,0.0301692420897719,18332
2016-09-30,"Queens Village","NY","New York","Queens","New York",125,2265,-0.00351957765068192,-0.00570676031606672,0.015695067264574,8659
2016-09-30,"Woodward Park","CA","Fresno","Fresno","Fresno",126,1626,0.00184842883548983,-0.00367647058823529,-0.0055045871559633,17667
2016-09-30,"Park Slope","NY","New York","Kings","New York",127,2776,-0.000360100828231905,-0.00644237652111668,-0.0194277640409749,5693
2016-09-30,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",128,1226,0.00327332242225859,0.0132231404958678,0.0550774526678141,9610
2016-09-30,"Mission","CA","San Francisco","San Francisco","San Francisco",129,4576,-0.00218054949847362,-0.00888022525449426,-0.0494391358537599,4520
2016-09-30,"Northside-Northline","TX","Houston","Harris","Houston",130,1237,-0.00562700964630225,-0.0221343873517787,0.0032441200324412,11046
2016-09-30,"Albany Park","IL","Chicago","Cook","Chicago",131,1711,-0.00175029171528588,-0.00116754232340922,0.0136255924170616,6427
2016-09-30,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",132,1339,0,-0.00520059435364041,-0.0233406272793581,17066
2016-09-30,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",133,4391,-0.00317820658342792,-0.0141445891333633,0.0647429679922405,10022
2016-09-30,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",134,1264,0.00877893056664006,0.0177133655394525,0.0463576158940397,16084
2016-09-30,"Gramercy","NY","New York","New York","New York",135,3817,-0.00779828437743696,-0.0252808988764045,-0.0528535980148883,7558
2016-09-30,"Brownsville","NY","New York","Kings","New York",136,2163,0.00278164116828929,0,0.0858433734939759,1471
2016-09-30,"Archer Heights","IL","Chicago","Cook","Chicago",137,1498,-0.00266311584553928,-0.00133333333333333,0.0345303867403315,4747
2016-09-30,"Richmond Hill","NY","New York","Queens","New York",138,2255,0.00940017905102954,0.0240690281562216,0.0677083333333333,2737
2016-09-30,"Bay Ridge","NY","New York","Kings","New York",139,2383,-0.00334588038477624,-0.00417885499373172,0.0275981026304442,5678
2016-09-30,"Rogers Park","IL","Chicago","Cook","Chicago",140,1511,-0.00592105263157895,-0.0232708468002586,0.0175084175084175,9841
2016-09-30,"Hoover","CA","Fresno","Fresno","Fresno",141,1226,0,0,0.0182724252491694,11351
2016-09-30,"South Austin","IL","Chicago","Cook","Chicago",142,1456,-0.00682128240109141,-0.014218009478673,0.0181818181818182,4859
2016-09-30,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",143,1074,0.00186567164179104,0,0.0356798457087753,13152
2016-09-30,"The Heights","NJ","New York","Hudson","Jersey City",144,2190,-0.00635208711433757,-0.0205724508050089,-0.0117328519855596,8304
2016-09-30,"Kensington","NY","New York","Kings","New York",145,2254,0.00222321031569586,0.00580098170459616,0.00805008944543828,2605
2016-09-30,"Raleigh","TN","Memphis","Shelby","Memphis",146,847,0.00236686390532544,0.00118203309692671,-0.0128205128205128,14451
2016-09-30,"Encanto","AZ","Phoenix","Maricopa","Phoenix",147,1243,0.000805152979066023,0.0016116035455278,0.0471777590564448,15237
2016-09-30,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",148,1391,-0.00429491768074445,-0.0141743444365698,-0.00784593437945792,17783
2016-09-30,"Bath Beach","NY","New York","Kings","New York",149,2268,0.0134048257372654,0.0327868852459016,0.0779467680608365,2793
2016-09-30,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",150,1528,-0.00650195058517555,-0.0167310167310167,0.0026246719160105,3970
2016-09-30,"Lower Valley","TX","El Paso","El Paso","El Paso",151,895,0,0.00111856823266219,0.00901916572717024,11334
2016-09-30,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",152,1283,-0.000778816199376947,-0.00388198757763975,0.0371867421180275,21229
2016-09-30,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",153,1287,0,-0.00077639751552795,0.0181962025316456,20381
2016-09-30,"Roxbury","MA","Boston","Suffolk","Boston",154,2554,-0.00506427736657577,-0.0131375579598145,0.0373679935012185,2176
2016-09-30,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",155,1876,0.00213675213675214,0.00643776824034335,0.0869061413673233,10456
2016-09-30,"Central City","AZ","Phoenix","Maricopa","Phoenix",156,1090,0.00275988960441582,0.0158434296365331,0.0921843687374749,9128
2016-09-30,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",157,1291,0,0,0.0213607594936709,17963
2016-09-30,"Casas Adobes","AZ","Tucson","Pima","Tucson",158,1178,0.00170068027210884,0,0.0181503889369058,18496
2016-09-30,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",159,2630,0.00535168195718654,0.0189848895776831,0.0473914774990044,8359
2016-09-30,"Northwest","CA","San Diego","San Diego","Chula Vista",160,2231,0.00540784136998648,0.0140909090909091,0.0484022556390977,8175
2016-09-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",161,2191,0.00137111517367459,-0.00409090909090909,0.0413498098859316,2165
2016-09-30,"Golfcrest - Bellfort - Reveille","TX","Houston","Harris","Houston",162,1287,0,-0.00309837335398916,0.0287769784172662,9631
2016-09-30,"Mclane","CA","Fresno","Fresno","Fresno",163,1131,0.00265957446808511,0.00533333333333333,0.0263157894736842,11498
2016-09-30,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",164,1523,0.00329380764163373,0.00727513227513227,0.0207774798927614,20681
2016-09-30,"Bayside","NY","New York","Queens","New York",165,2526,0.00517309988062077,0.0201938610662359,0.0608987820243595,9246
2016-09-30,"Gresham","IL","Chicago","Cook","Chicago",166,1355,-0.000737463126843658,0,0.0431100846805235,8641
2016-09-30,"Downtown","TN","Memphis","Shelby","Memphis",167,654,-0.00152671755725191,0.00460829493087558,0.0108191653786708,16068
2016-09-30,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",168,2849,0.00671378091872791,0.0218794835007174,0.0828582288103383,14600
2016-09-30,"Maspeth","NY","New York","Queens","New York",169,2311,-0.00985432733504713,-0.0174319727891156,0.0180616740088106,3899
2016-09-30,"Lake Highlands","TX","Dallas-Fort Worth","Dallas","Dallas",170,1264,0.00317460317460317,0.00797448165869218,0.063973063973064,7049
2016-09-30,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",171,2994,-0.000667556742323097,0.00368756285618505,0.0654804270462633,7255
2016-09-30,"Hamilton Heights","NY","New York","New York","New York",172,3233,-0.00584255842558426,-0.00614817091915155,0.0247226624405705,1346
2016-09-30,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",173,2827,-0.00106007067137809,-0.000706963591375044,0.0239043824701195,14315
2016-09-30,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",174,2631,0,0.00727411944869832,0.0579010856453559,10837
2016-09-30,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",175,3360,-0.00355871886120996,0.000893655049151028,0.0572687224669604,13909
2016-09-30,"Woodlake - Briarmeadow","TX","Houston","Harris","Houston",176,1574,-0.00190234622701332,-0.0113065326633166,0.00768245838668374,7524
2016-09-30,"Michael Way","NV","Las Vegas","Clark","Las Vegas",177,1091,0.00183654729109275,0.0111214087117702,0.041030534351145,11854
2016-09-30,"University City","CA","San Diego","San Diego","San Diego",178,2539,0.00118296529968454,0.00714002380007933,0.053964300539643,11910
2016-09-30,"Chelsea","NY","New York","New York","New York",179,5102,-0.0216682646212848,-0.0382657869934025,0.0135081446166071,8512
2016-09-30,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",180,2534,0.00237341772151899,0.00715421303656598,0.0423693953105718,8492
2016-09-30,"Lake View","IL","Chicago","Cook","Chicago",181,2154,0.000929368029739777,-0.00139082058414465,0.0471560525036461,13162
2016-09-30,"Woodside","NY","New York","Queens","New York",182,2256,-0.0191304347826087,-0.0428510818837505,-0.0350727117194183,3066
2016-09-30,"Englewood","IL","Chicago","Cook","Chicago",183,1295,0,0,0.0376602564102564,5715
2016-09-30,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",184,3506,0.00400916380297824,0.0248465361005554,0.114785373608903,20836
2016-09-30,"Greenville","NJ","New York","Hudson","Jersey City",185,1963,-0.00101781170483461,0.00460593654042989,0.0277486910994764,7714
2016-09-30,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",186,1875,0,0.0118726389638424,0.0647359454855196,12964
2016-09-30,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",187,2571,0.00784006272050176,0.0142011834319527,0.0476772616136919,6527
2016-09-30,"Greater Uptown","TX","Houston","Harris","Houston",188,2247,-0.00925925925925926,-0.0170603674540682,-0.0566750629722922,17203
2016-09-30,"Central","TX","El Paso","El Paso","El Paso",189,917,-0.00217627856365615,0.00218579234972678,0.0110253583241455,7901
2016-09-30,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",190,1623,0.00247066090179123,0.00619962802231866,0.0390524967989757,15847
2016-09-30,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",191,3574,-0.00306834030683403,-0.00139703827884884,0.0846737481031866,3369
2016-09-30,"Brighton Park","IL","Chicago","Cook","Chicago",192,1482,0.000675219446320054,0.0040650406504065,0.0533049040511727,3246
2016-09-30,"Parkway","CA","Sacramento","Sacramento","Sacramento",193,1338,0.00149700598802395,0.00601503759398496,0.0619047619047619,10864
2016-09-30,"West Adams","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",194,2662,0.00642722117202268,0.0171952617500955,0.0639488409272582,1427
2016-09-30,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",195,5319,0.0020723436322532,0.0199424736337488,0.0985130111524164,5615
2016-09-30,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",196,3818,0.00341655716162943,0.0244164207137108,0.12129221732746,15513
